,product_name,image,product_specifications,categories,description
10,"Calibro SW-125 Analog-Digital Watch  - For Men, Boys",920154acbe49d3202ed7d2ed2df1ea13.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""Yes""}, {""key""=>""Date Display"", ""value""=>""Yes, Day and Date Display""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""Yes""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Light"", ""value""=>""Yes""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""Yes""}, {""key""=>""Type"", ""value""=>""Analog-Digital""}, {""key""=>""Style Code"", ""value""=>""SW-125""}, {""key""=>""Ideal For"", ""value""=>""Men, Boys""}, {""key""=>""Occasion"", ""value""=>""Sports""}, {""key""=>""Novelty Feature"", ""value""=>""Inbuilt Display""}, {""key""=>""Weight"", ""value""=>""400 g""}, {""value""=>""3 Months Warranty""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Scratch Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistance Depth"", ""value""=>""50 m""}, {""key""=>""Dial Color"", ""value""=>""Black""}, {""key""=>""Strap Material"", ""value""=>""Rubber Strap""}]}",watches,calibro analog digital watch boys price calibro presents black dial round watch this fashionable watch from that adds your style statement this brand known usage quality material making appealing watches understands needs youth well that able present wide range watches customers variety design style youthful approach very well executed this brand brilliantly leads other brands style finish everything else that matters calibro presents black dial round watch this fashionable watch from that adds your style statement this brand known usage quality material making appealing watches understands needs youth well that able present wide range watches customers variety design style youthful approach very well executed this brand brilliantly leads other brands style finish everything else that matters
11,"Cartier W6701005 Analog Watch  - For Boys, Men",08452abdadb3db1e686b94a9c52fc7b6.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""Yes""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""W6701005""}, {""key""=>""Occasion"", ""value""=>""Formal, Casual""}, {""key""=>""Ideal For"", ""value""=>""Boys, Men""}, {""key""=>""Novelty Feature"", ""value""=>""Glass Material Sapphire Crystal""}, {""value""=>""2 Years warranty""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Type"", ""value""=>""Bracelet""}, {""key""=>""Strap Color"", ""value""=>""Steel""}, {""key""=>""Scratch Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistance Depth"", ""value""=>""30 m""}, {""key""=>""Clasp Type"", ""value""=>""Clasp""}, {""key""=>""Dial Color"", ""value""=>""Silver""}, {""value""=>""1 Watch""}]}",watches,cartier analog watch boys cartier analog watch boys online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
12,"Lois Caron LCS-4032 Analog Watch  - For Boys, Men",1e8741b5ae27a513546c94b3f3312aee.jpg,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""LCS-4032""}, {""key""=>""Ideal For"", ""value""=>""Boys, Men""}, {""key""=>""Occasion"", ""value""=>""Casual, Party-Wedding, Formal, Sports""}, {""key""=>""Novelty Feature"", ""value""=>""Awesome White Dial With Good Leather Strap""}, {""value""=>""Lois Caron Is Day To Day Economic Wear From The House Of Lois Caron.The Watch Comes With One Year Warranty Against Manufacturing Defects Only.""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Dial Color"", ""value""=>""White""}]}",watches,lois caron analog watch boys lois caron analog watch boys online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
13,"Titan 1639SL03 Analog Watch  - For Boys, Men",189fa66a5fa6f08d2802a62ecf0be298.jpg,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""1639SL03""}, {""key""=>""Occasion"", ""value""=>""Casual, Formal""}, {""key""=>""Ideal For"", ""value""=>""Boys, Men""}, {""key""=>""Novelty Feature"", ""value""=>""Mineral Glass""}, {""value""=>""2 Years Manufacturer Warranty""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Dial Color"", ""value""=>""Silver""}]}",watches,titan analog watch boys titan analog watch boys online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
14,"Srushti Art Jewelry Megnet_Led_Sport_BlackRed1 Digital Watch  - For Men, Women, Boys, Girls",bbb8cdc5406ff60ff06ff64630f2ca47.jpg,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Digital""}, {""key""=>""Style Code"", ""value""=>""Megnet_Led_Sport_BlackRed1""}, {""key""=>""Occasion"", ""value""=>""Sports, Casual""}, {""key""=>""Ideal For"", ""value""=>""Men, Women, Boys, Girls""}, {""key""=>""Novelty Feature"", ""value""=>""KMS brings you this new age LED watch which extremely stylish and bold. A perfect possession for casual wear.""}, {""value""=>""1 Year Domestic Warranty""}, {""key""=>""Dial Shape"", ""value""=>""Rectangle""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Dial Color"", ""value""=>""Black""}]}",watches,srushti jewelry megnet sport blackred digital watch women boys girls srushti jewelry megnet sport blackred digital watch women boys girls megnet sport blackred online india only flipkart watch sports megnet watch fresh arrival latest fancy srushti girlswatch women boys wrist watches great discounts only genuine products replacement guarantee free shipping cash delivery
15,"Escort E-1700-906_Blk Analog Watch  - For Men, Boys",1120bc768623572513df956172ffefeb.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""E-1700-906_Blk""}, {""key""=>""Ideal For"", ""value""=>""Men, Boys""}, {""key""=>""Occasion"", ""value""=>""Party-Wedding""}, {""key""=>""Power Source"", ""value""=>""Battery powered""}, {""key""=>""Novelty Feature"", ""value""=>""Black leather strap, double layered dial""}, {""value""=>""1 Year Plating""}, {""value""=>""Watch, Warranty Card, watch box""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Dial Color"", ""value""=>""Black""}, {""key""=>""Strap Material"", ""value""=>""Leather Strap""}]}",watches,escort analog watch boys price have flaunt this your mantra then streets style wearing this black coloured analog watch from house escort casing adds more appeal this timepiece that worn rainy thanks water resistance upto have flaunt this your mantra then streets style wearing this black coloured analog watch from house escort casing adds more appeal this timepiece that worn rainy thanks water resistance upto
16,Jack klein BlackLed Digital Watch  - For Boys,5479bb7028827d60000720a2c135976a.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Type"", ""value""=>""Digital""}, {""key""=>""Style Code"", ""value""=>""BlackLed""}, {""key""=>""Ideal For"", ""value""=>""Boys""}, {""key""=>""Occasion"", ""value""=>""Casual, Party-Wedding, Sports""}, {""key""=>""Novelty Feature"", ""value""=>""Smart Time Indicates""}, {""value""=>""1 Month""}, {""key""=>""Dial Shape"", ""value""=>""Oval""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""No""}, {""key""=>""Dial Color"", ""value""=>""Black""}]}",watches,jack klein blackled digital watch boys jack klein blackled digital watch boys blackled online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
17,"North Moon IW-005-FK Silicone Ion Digital Watch  - For Boys, Girls, Women",733aa1e801a139fa8dc7be9f0eff5ee0.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""Date Display""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Automatic""}, {""key""=>""Type"", ""value""=>""Digital""}, {""key""=>""Series"", ""value""=>""Silicone Ion""}, {""key""=>""Style Code"", ""value""=>""IW-005-FK""}, {""key""=>""Ideal For"", ""value""=>""Boys, Girls, Women""}, {""key""=>""Occasion"", ""value""=>""Casual, Sports""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""key""=>""Novelty Feature"", ""value""=>""Remove Negative Ion""}, {""key""=>""Diameter"", ""value""=>""12 mm""}, {""value""=>""1 year Domestic Warranty""}, {""value""=>""Watch and Catalogue""}, {""key""=>""Strap Type"", ""value""=>""Bracelet""}, {""key""=>""Dial Shape"", ""value""=>""Oval""}, {""key""=>""Strap Color"", ""value""=>""Sky Blue""}, {""key""=>""Shock Resistance"", ""value""=>""No""}, {""key""=>""Case / Bezel Material"", ""value""=>""Poly Pouch""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Dial Color"", ""value""=>""Grey""}, {""key""=>""Strap Material"", ""value""=>""Silicone Strap""}]}",watches,north moon silicone digital watch boys girls women north moon silicone digital watch boys girls women online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
18,"Franck Bella FB74C Analog Watch  - For Boys, Men",62c35de4df27437d3597963fac55a8b6.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""Yes, Day and Date Display""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""FB74C""}, {""key""=>""Ideal For"", ""value""=>""Boys, Men""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Novelty Feature"", ""value""=>""Seven Day Calender Analog Watch""}, {""value""=>""1 Year Against Manufacturing Defects""}, {""key""=>""Dial Shape"", ""value""=>""Rectangle""}, {""key""=>""Strap Color"", ""value""=>""Silver""}, {""key""=>""Scratch Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Dial Color"", ""value""=>""Black""}]}",watches,franck bella analog watch boys franck bella analog watch boys online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
19,Ridas Apl_led_black Apple Shape Digital Watch  - For Boys,33d97d63c037078cd3f08033966d6a88.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""Yes, Date Display""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Weight"", ""value""=>""100 g""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Digital""}, {""key""=>""Series"", ""value""=>""Apple Shape""}, {""key""=>""Style Code"", ""value""=>""Apl_led_black""}, {""key""=>""Occasion"", ""value""=>""Sports""}, {""key""=>""Ideal For"", ""value""=>""Boys""}, {""key""=>""Novelty Feature"", ""value""=>""Apple Shape Dial""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""7 Months Manufacturer Warranty""}, {""key""=>""Dial Shape"", ""value""=>""Contemporary""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Shock Resistance"", ""value""=>""Yes""}, {""key""=>""Scratch Resistant"", ""value""=>""Yes""}, {""key""=>""Case / Bezel Material"", ""value""=>""Plastic""}, {""key""=>""Water Resistant"", ""value""=>""No""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Dial Color"", ""value""=>""Black""}, {""key""=>""Strap Material"", ""value""=>""Silicone Rubber Strap""}]}",watches,ridas black apple shape digital watch boys ridas black apple shape digital watch boys black online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
20,"Skmei AD1057-Dark-Orange Sports Analog-Digital Watch  - For Men, Boys",d7ca2b06b4f4d3b98c61c377b18a2d6b.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""Yes""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""Yes, Day And Date Display""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""Yes""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Light"", ""value""=>""Yes""}, {""key""=>""Calendar"", ""value""=>""Yes""}, {""key""=>""Luminous"", ""value""=>""Yes""}, {""key""=>""Chronograph Feature"", ""value""=>""Digital Chronograph Function""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog-Digital""}, {""key""=>""Series"", ""value""=>""Sports""}, {""key""=>""Style Code"", ""value""=>""AD1057-Dark-Orange""}, {""key""=>""Occasion"", ""value""=>""Sports, Casual""}, {""key""=>""Ideal For"", ""value""=>""Men, Boys""}, {""key""=>""Novelty Feature"", ""value""=>""N/A""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 Year Skmei India Warranty""}, {""key""=>""Box Material"", ""value""=>""Metal""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Shock Resistance"", ""value""=>""Yes""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistance Depth"", ""value""=>""50 m""}, {""key""=>""Dial Color"", ""value""=>""Black, Orange""}, {""key""=>""Strap Material"", ""value""=>""Plastic Strap""}, {""value""=>""Watch, Box Packaging""}]}",watches,skmei dark orange sports analog digital watch boys skmei dark orange sports analog digital watch boys dark orange online india only flipkart digital chronograph alarm watch light function date month display great discounts only genuine products replacement guarantee free shipping cash delivery
21,Now SP-ETHNIC Analog Watch  - For Boys,f74476ba64365d97a5be7d375cbf4c7a.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""Yes""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Height"", ""value""=>""13 mm""}, {""key""=>""Width"", ""value""=>""10 mm""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""SP-ETHNIC""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Boys""}, {""key""=>""Novelty Feature"", ""value""=>""Kid slap watches, slap watch for kids and children, These watches have a small Round shaped watch face, Interesting design slap watch head, specially-designed kiddie-sized slap watches.""}, {""value""=>""6 Months Now Watch Warranty and Free Transit""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Silicon""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""No""}, {""key""=>""Dial Color"", ""value""=>""White""}, {""value""=>""Watch""}]}",watches,ethnic analog watch boys ethnic analog watch boys ethnic online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
22,"Franck Bella FB127A Analog Watch  - For Boys, Men",fda50982a672ef8835de5c1cc86f8bfc.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""Yes, Day and Date Display""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""FB127A""}, {""key""=>""Ideal For"", ""value""=>""Boys, Men""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Novelty Feature"", ""value""=>""Square Angular Day Date""}, {""value""=>""1 Year Against Manufacturing Defects""}, {""key""=>""Dial Shape"", ""value""=>""Square""}, {""key""=>""Strap Color"", ""value""=>""Silver""}, {""key""=>""Scratch Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Dial Color"", ""value""=>""Silver""}]}",watches,franck bella analog watch boys franck bella analog watch boys online india only flipkart great discounts only genuine products replacement guarantee free shipping cash delivery
23,"Skmei DG0939-Red Sports Digital Watch  - For Men, Boys",4788f5466992da09024b8ffcc8a5cba4.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""Yes""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""Yes, Day and Date Display""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""Yes""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Light"", ""value""=>""Yes""}, {""key""=>""Calendar"", ""value""=>""Yes""}, {""key""=>""Luminous"", ""value""=>""Yes""}, {""key""=>""Chronograph Feature"", ""value""=>""Digital Chronograph Function""}, {""key""=>""Type"", ""value""=>""Digital""}, {""key""=>""Series"", ""value""=>""Sports""}, {""key""=>""Style Code"", ""value""=>""DG0939-Red""}, {""key""=>""Occasion"", ""value""=>""Sports, Casual""}, {""key""=>""Ideal For"", ""value""=>""Men, Boys""}, {""key""=>""Novelty Feature"", ""value""=>""N/A""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 Year Skmei India Warranty""}, {""key""=>""Box Material"", ""value""=>""Metal""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Shock Resistance"", ""value""=>""Yes""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistance Depth"", ""value""=>""50 m""}, {""key""=>""Dial Color"", ""value""=>""Black, Red""}, {""key""=>""Strap Material"", ""value""=>""Plastic Strap""}, {""value""=>""Watch, Box Packaging""}]}",watches,skmei sports digital watch boys skmei sports digital watch boys online india only flipkart digital chronograph alarm watch light function date month display great discounts only genuine products replacement guarantee free shipping cash delivery
24,"fastrack 38015PL01 Analog Watch  - For Men, Boys",653826cd53f1d9e2c086c0ac7846ef70.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""38015PL01""}, {""key""=>""Ideal For"", ""value""=>""Men, Boys""}, {""key""=>""Occasion"", ""value""=>""Casual, Sports""}, {""key""=>""Power Source"", ""value""=>""battery powered""}, {""key""=>""Novelty Feature"", ""value""=>""Silver Bezel With Colourful Dial In White,Red And Blue""}, {""value""=>""1 Year Fastrack India Warranty""}, {""value""=>""watch""}, {""key""=>""Strap Type"", ""value""=>""solids""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Strap Design"", ""value""=>""Rubberized black genuine leather strap with soft feel lining""}, {""key""=>""Shock Resistance"", ""value""=>""Yes""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistance Depth"", ""value""=>""100 m""}, {""key""=>""Dial Color"", ""value""=>""White""}, {""key""=>""Strap Material"", ""value""=>""genuine leather Strap""}]}",watches,fastrack analog watch boys fastrack analog watch boys online india only flipkart stainless steel back cover hybrid case construction sportier more rugged look with increased shock resistance high precision quartz analogue movement great discounts only genuine products replacement guarantee free shipping cash delivery
25,"Alfajr WQ18 Qibla Compass Digital Watch  - For Men, Boys, Girls",3c74db45cbfc14a78b8466dca494b3bb.jpg,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""Yes""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Tourbillon"", ""value""=>""No""}, {""key""=>""Other Functions"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""Yes""}, {""key""=>""Calendar"", ""value""=>""Yes""}, {""key""=>""Luminous"", ""value""=>""Yes""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Moonphase"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""Yes""}, {""key""=>""Light"", ""value""=>""Yes""}, {""key""=>""GPS"", ""value""=>""Yes""}, {""key""=>""Chronograph Feature"", ""value""=>""No""}, {""key""=>""Weight"", ""value""=>""50 g""}, {""key""=>""Height"", ""value""=>""36 mm""}, {""key""=>""Width"", ""value""=>""22 mm""}, {""key""=>""Thickness"", ""value""=>""10 mm""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Digital""}, {""key""=>""Series"", ""value""=>""Qibla Compass""}, {""key""=>""Style Code"", ""value""=>""WQ18""}, {""key""=>""Occasion"", ""value""=>""Sports, Casual""}, {""key""=>""Ideal For"", ""value""=>""Men, Boys, Girls""}, {""key""=>""Novelty Feature"", ""value""=>""Azan Times ( For All Cities Around The World ): Major Cities Around The World Are Pre-Programmed In The Watch. And Any Other Location Can Be Programmed Using Latitude, Longitude And Gmt Information. Azan Times Are Calculated Accurately, Alfajr Watch Uses The Local Taqweem Or The Most Widely Used Taq...View More Azan Times ( For All Cities Around The World ): Major Cities Around The World Are Pre-Programmed In The Watch. And Any Other Location Can Be Programmed Using Latitude, Longitude And Gmt Information. Azan Times Are Calculated Accurately, Alfajr Watch Uses The Local Taqweem Or The Most Widely Used Taqweem System For Your City. Other Standard Taqweem Systems Are Available., Prayer Reminders : Six Prayer Reminder Alarms Can Be Independently Set To Ring Before Or After Each Azan. All Prayer Reminder Alarms Will Automatically Change According To The Change Of Azan Times., Qibla Direction : Qibla Direction Can Be Displayed (Relative To The North, Sun Or Moon). Also, You Can Determine The Age Of The Moon., Hijri And Gregorian Calnedars : Gregorian Or Hijri Calendar Can Be Displayed., Qur'An Bookmark : This Feature Is Used To Record The Last Sura Name And Verse Number You Have Reached In Reading The Qur'An., Daily Alrams : In Addition To The Prayer Alarms, A Daily Alarms Are Available., Other Features : Bilingual Display: Arabic and English Languages Time Can Be Displayed In 12 Hours (Am/Pm) Format Or 24 Hours Format Can Display Number Of Minutes After The Current Azan (Up To 30 Minutes) Stop Watch Daylight Saving Time Option Battery Level Indicator""}, {""key""=>""Power Source"", ""value""=>""Battery""}, {""value""=>""1 Year Alfajr Warranty""}, {""value""=>""Compass, Qibla Direction, Exact Namaz Time Calculation ( All City Around The Worlkd), Prayer Reminder, Fajar Alarm, Quran Book Mark, Blue El Back Light""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Shock Resistance"", ""value""=>""Yes""}, {""key""=>""Scratch Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Other Body Features"", ""value""=>""Qibla Direction : Qibla Direction Can Be Displayed (Relative To The North, Sun Or Moon). Also, You Can Determine The Age Of The Moon.""}, {""key""=>""Dial Color"", ""value""=>""Black""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Type"", ""value""=>""Rubber""}, {""key""=>""Box Material"", ""value""=>""Plastic""}, {""key""=>""Strap Design"", ""value""=>""Mesh""}, {""key""=>""Case / Bezel Material"", ""value""=>""Plastic""}, {""key""=>""Water Resistance Depth"", ""value""=>""5 m""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Strap Material"", ""value""=>""Rubber Strap""}, {""value""=>""1 Watch""}]}",watches,alfajr qibla compass digital watch boys girls alfajr qibla compass digital watch boys girls online india only flipkart qibla compass light azan time calculation great discounts only genuine products replacement guarantee free shipping cash delivery
